Date,Total,Buys,Holds,Sells,Rating,Target Px
6/4/2006,26,15,10,1,4,17.99
6/3/2006,26,15,10,1,4,17.99
6/2/2006,26,15,10,1,4,17.99
6/1/2006,26,15,10,1,4,17.99
5/31/2006,26,15,10,1,4,17.99
5/30/2006,26,15,10,1,4,17.99
5/29/2006,26,15,10,1,4,17.99
5/28/2006,26,15,10,1,4,18.19
5/27/2006,26,15,10,1,4,18.19
5/26/2006,26,15,10,1,4,18.19
5/25/2006,26,15,10,1,4,18.19
5/24/2006,26,14,11,1,3.923,18.19
5/23/2006,26,14,11,1,3.923,18.19
5/22/2006,26,14,11,1,3.923,18.19
5/21/2006,26,14,11,1,3.923,18.36
5/20/2006,26,14,11,1,3.923,18.36
5/19/2006,26,14,11,1,3.923,18.36
5/18/2006,26,14,11,1,3.923,18.36
5/17/2006,26,14,11,1,3.923,18.57
5/16/2006,26,14,11,1,3.923,18.57
5/15/2006,26,14,11,1,3.923,18.57
5/14/2006,26,14,11,1,3.923,18.57
5/13/2006,26,14,11,1,3.923,18.57
5/12/2006,26,14,11,1,3.923,18.57
5/11/2006,26,14,11,1,3.923,18.57
5/10/2006,26,14,11,1,3.923,18.57
5/9/2006,26,14,11,1,3.923,18.57
5/8/2006,26,13,11,2,3.769,18.57
5/7/2006,26,13,11,2,3.769,18.57
5/6/2006,26,13,11,2,3.769,18.57
5/5/2006,26,13,11,2,3.769,18.57
5/4/2006,26,13,11,2,3.769,18.64
5/3/2006,25,12,11,2,3.76,18.64
5/2/2006,25,12,11,2,3.76,18.64
5/1/2006,25,12,11,2,3.76,18.64
4/30/2006,25,12,11,2,3.76,18.64
4/29/2006,25,12,11,2,3.76,18.64
4/28/2006,25,12,11,2,3.76,18.64
4/27/2006,25,12,11,2,3.76,18.64
4/26/2006,25,12,10,3,3.68,18.57
4/25/2006,25,12,10,3,3.68,18.57
4/24/2006,25,12,10,3,3.68,18.57
4/23/2006,24,11,10,3,3.667,18.57
4/22/2006,24,11,10,3,3.667,18.57
4/21/2006,24,11,10,3,3.667,18.57
4/20/2006,25,11,10,4,3.6,18.41
4/19/2006,25,12,9,4,3.68,19.03
4/18/2006,25,12,9,4,3.68,19.03
4/17/2006,25,12,9,4,3.68,19.03
4/16/2006,25,12,9,4,3.68,19.03
4/15/2006,25,12,9,4,3.68,19.03
4/14/2006,25,12,9,4,3.68,19.03
4/13/2006,25,12,9,4,3.68,19.03
4/12/2006,25,12,9,4,3.68,19.03
4/11/2006,25,12,9,4,3.64,19.03
4/10/2006,25,12,9,4,3.64,19.03
4/9/2006,25,12,9,4,3.64,18.88
4/8/2006,25,12,9,4,3.64,18.88
4/7/2006,25,12,9,4,3.64,18.88
4/6/2006,25,12,9,4,3.64,18.88
4/5/2006,25,12,9,4,3.64,18.88
4/4/2006,25,12,9,4,3.64,18.88
4/3/2006,25,12,9,4,3.64,18.88
4/2/2006,25,12,9,4,3.64,18.88
4/1/2006,25,12,9,4,3.64,18.88
3/31/2006,25,12,9,4,3.64,18.88
3/30/2006,25,12,9,4,3.64,18.88
3/29/2006,25,12,9,4,3.64,18.88
3/28/2006,25,12,9,4,3.64,18.88
3/27/2006,25,12,9,4,3.64,18.88
3/26/2006,25,12,9,4,3.64,18.99
3/25/2006,25,12,9,4,3.64,18.99
3/24/2006,25,12,9,4,3.64,18.99
3/23/2006,25,12,9,4,3.64,18.99
3/22/2006,25,12,9,4,3.64,18.99
3/21/2006,25,12,9,4,3.64,18.99
3/20/2006,25,12,9,4,3.64,18.99
3/19/2006,25,12,9,4,3.64,18.99
3/18/2006,25,12,9,4,3.64,18.99
3/17/2006,25,12,9,4,3.64,18.99
3/16/2006,25,12,9,4,3.64,18.99
3/15/2006,25,12,9,4,3.64,18.99
3/14/2006,25,12,9,4,3.64,18.99
3/13/2006,25,12,9,4,3.64,18.99
3/12/2006,25,12,9,4,3.64,18.99
3/11/2006,25,12,9,4,3.64,18.99
3/10/2006,25,12,9,4,3.64,18.99
3/9/2006,25,12,9,4,3.64,18.99
3/8/2006,25,12,9,4,3.64,18.99
3/7/2006,25,12,9,4,3.64,18.99
3/6/2006,25,12,9,4,3.64,18.99
3/5/2006,25,12,9,4,3.64,18.99
3/4/2006,25,12,9,4,3.64,18.99
3/3/2006,25,12,9,4,3.64,18.99
3/2/2006,25,12,9,4,3.64,18.99
3/1/2006,25,12,9,4,3.64,18.99
2/28/2006,25,12,9,4,3.64,18.99
2/27/2006,25,12,9,4,3.64,18.99
2/26/2006,25,12,9,4,3.64,18.99
2/25/2006,25,12,9,4,3.64,18.99
2/24/2006,25,12,9,4,3.64,18.99
2/23/2006,25,12,9,4,3.64,18.99
2/22/2006,25,12,9,4,3.64,18.99
2/21/2006,25,12,9,4,3.64,18.99
2/20/2006,24,12,8,4,3.667,18.99
2/19/2006,24,12,8,4,3.667,18.99
2/18/2006,24,12,8,4,3.667,18.99
2/17/2006,24,12,8,4,3.667,18.99
2/16/2006,24,12,8,4,3.667,18.99
2/15/2006,24,12,8,4,3.667,18.99
2/14/2006,24,12,8,4,3.667,18.99
2/13/2006,24,12,8,4,3.667,18.99
2/12/2006,24,12,8,4,3.667,18.99
2/11/2006,24,12,8,4,3.667,18.99
2/10/2006,24,12,8,4,3.667,18.99
2/9/2006,24,12,8,4,3.667,18.99
2/8/2006,24,12,8,4,3.667,18.99
2/7/2006,24,12,8,4,3.667,18.99
2/6/2006,24,12,8,4,3.667,18.99
2/5/2006,24,12,8,4,3.667,18.99
2/4/2006,24,12,8,4,3.667,18.99
2/3/2006,24,12,8,4,3.667,18.99
2/2/2006,24,12,8,4,3.667,18.99
2/1/2006,24,12,8,4,3.667,18.99
1/31/2006,24,12,8,4,3.667,18.99
1/30/2006,24,12,8,4,3.667,18.99
1/29/2006,24,12,8,4,3.667,18.99
1/28/2006,24,12,8,4,3.667,18.99
1/27/2006,24,12,8,4,3.667,18.99
1/26/2006,25,12,9,4,3.64,18.99
1/25/2006,25,12,9,4,3.64,18.99
1/24/2006,25,12,9,4,3.64,18.99
1/23/2006,25,12,9,4,3.64,18.99
1/22/2006,25,12,9,4,3.64,18.91
1/21/2006,26,13,9,4,3.692,18.91
1/20/2006,26,13,9,4,3.692,18.91
1/19/2006,25,13,9,3,3.84,19.24
1/18/2006,25,12,10,3,3.76,18.94
1/17/2006,25,12,10,3,3.76,18.94
1/16/2006,25,12,10,3,3.76,18.68
1/15/2006,25,12,10,3,3.76,18.68
1/14/2006,25,12,10,3,3.76,18.68
1/13/2006,25,12,10,3,3.76,18.68
1/12/2006,25,12,10,3,3.76,18.68
1/11/2006,25,12,10,3,3.76,18.68
1/10/2006,25,12,10,3,3.76,18.68
1/9/2006,25,12,10,3,3.76,18.68
1/8/2006,25,12,10,3,3.76,18.83
1/7/2006,25,12,10,3,3.76,18.83
1/6/2006,25,12,10,3,3.76,18.83
1/5/2006,25,12,10,3,3.76,18.83
1/4/2006,25,12,10,3,3.76,18.83
1/3/2006,25,12,10,3,3.76,18.83
1/2/2006,25,12,10,3,3.76,18.83
1/1/2006,25,12,10,3,3.76,18.83
,,,,,,
